,budget,gross,score,votes,ROI,country_USA,genre_Comedy,genre_Drama
1541,10000000.0,20384136.0,4.7,21591,1,1.0,0.0,0.0
1542,11000000.0,21384035.0,4.9,19153,1,1.0,0.0,0.0
1543,10000000.0,20342161.0,5.9,24658,1,1.0,1.0,0.0
1544,100000000.0,110332737.0,6.1,117621,1,1.0,1.0,0.0
1545,12000000.0,22331028.0,6.4,65428,1,1.0,0.0,0.0
1546,11000000.0,21274717.0,5.2,44250,1,1.0,1.0,0.0
1547,30000000.0,40259119.0,6.8,167155,1,1.0,0.0,0.0
1548,127500000.0,137748063.0,6.5,42268,1,1.0,0.0,0.0
1549,25000.0,10246600.0,6.6,6625,1,1.0,1.0,0.0
1550,25000000.0,35208854.0,5.8,15149,1,1.0,1.0,0.0
1551,11000000.0,21208358.0,7.5,21962,1,1.0,0.0,0.0
1552,11000000.0,21202099.0,5.7,2896,1,1.0,1.0,0.0
1553,11000000.0,21160089.0,6.0,8910,1,1.0,1.0,0.0
1554,17000000.0,27154426.0,6.7,55426,1,1.0,0.0,0.0
1555,11000000.0,21142815.0,5.8,8445,1,1.0,0.0,0.0
1556,44000000.0,54117416.0,7.8,361182,1,1.0,0.0,0.0
1557,5000000.0,15116634.0,5.0,22987,1,1.0,0.0,0.0
1558,15000000.0,25104700.0,4.6,17970,1,1.0,1.0,0.0
1559,20000000.0,30101577.0,6.5,110921,1,0.0,0.0,0.0
1560,8000000.0,18090181.0,6.4,41643,1,1.0,0.0,0.0
1561,100000.0,10178331.0,6.7,13339,1,1.0,0.0,1.0
1562,7000000.0,17044981.0,6.9,81000,1,1.0,0.0,0.0
1563,11000000.0,21036771.0,5.3,2379,1,1.0,1.0,0.0
1564,3000000.0,13030057.0,6.6,10506,1,1.0,0.0,0.0
1565,20000000.0,30028592.0,7.3,159570,1,0.0,0.0,0.0
1566,90000000.0,100018837.0,5.5,166784,1,1.0,0.0,0.0
1567,90000000.0,100012499.0,7.6,319324,1,1.0,0.0,0.0
1568,15000000.0,24984868.0,6.3,55131,1,1.0,0.0,0.0
1569,7000000.0,16938179.0,7.0,43999,1,1.0,0.0,0.0
1570,25000000.0,34925283.0,5.6,77926,1,1.0,1.0,0.0
1571,10000000.0,19882538.0,5.5,13209,1,1.0,1.0,0.0
1572,15000000.0,24881000.0,6.3,62400,1,1.0,0.0,1.0
1573,13000000.0,22858926.0,7.8,271375,1,1.0,1.0,0.0
1574,40000000.0,49851591.0,5.9,8404,1,1.0,1.0,0.0
1575,57000000.0,66808615.0,6.1,92130,1,1.0,0.0,0.0
1576,11000000.0,20781385.0,7.4,71093,1,1.0,1.0,0.0
1577,11000000.0,20779666.0,7.6,35881,1,0.0,0.0,1.0
1578,9000000.0,18761993.0,6.9,19790,1,1.0,1.0,0.0
1579,11000000.0,20754000.0,6.2,34141,1,1.0,0.0,1.0
1580,20000000.0,29753944.0,6.5,95684,1,1.0,0.0,0.0
1581,45000000.0,54730514.0,5.8,37489,1,1.0,1.0,0.0
1582,11000000.0,20710451.0,6.8,18861,1,1.0,0.0,1.0
1583,500000.0,10166459.0,5.0,25056,1,1.0,0.0,0.0
1584,11000000.0,20664501.0,5.7,4314,1,1.0,1.0,0.0
1585,53000000.0,62575678.0,6.9,141087,1,1.0,0.0,0.0
1586,9000000.0,18564613.0,6.9,36769,1,1.0,0.0,0.0
1587,8000000.0,17536788.0,7.1,52552,1,1.0,1.0,0.0
1588,2000000.0,11533945.0,7.6,82226,1,1.0,0.0,0.0
1589,11500000.0,20982557.0,6.6,38795,1,1.0,1.0,0.0
1590,6000000.0,15427192.0,5.6,12217,1,1.0,0.0,0.0
1591,300000000.0,309420425.0,7.1,516192,1,1.0,0.0,0.0
1592,11000000.0,20419446.0,5.1,2503,1,1.0,1.0,0.0
1593,17700000.0,27087695.0,5.9,44265,1,1.0,0.0,0.0
1594,12000000.0,21370057.0,6.0,11043,1,1.0,0.0,0.0
1595,5000000.0,14343976.0,4.6,25553,1,1.0,0.0,0.0
1596,25000000.0,34302837.0,7.5,258521,1,0.0,0.0,1.0
1597,2000000.0,11286112.0,8.5,286597,1,0.0,0.0,1.0
1598,17000000.0,26284475.0,5.7,13516,1,1.0,1.0,0.0
1599,8000000.0,17278980.0,6.7,51106,1,1.0,1.0,0.0
1600,11000000.0,20240128.0,6.0,2022,1,1.0,0.0,1.0
1601,13000000.0,22235901.0,6.1,4655,1,1.0,1.0,0.0
1602,9000000.0,18225165.0,7.1,163960,1,1.0,0.0,0.0
1603,16000000.0,25216243.0,6.3,12198,1,1.0,0.0,0.0
1604,11000000.0,20208496.0,5.5,11608,1,1.0,0.0,0.0
1605,103000000.0,112200072.0,5.9,246604,1,1.0,1.0,0.0
1606,11000000.0,20160000.0,6.5,10687,1,1.0,1.0,0.0
1607,12000000.0,21133087.0,7.0,65691,1,1.0,0.0,0.0
1608,5000000.0,14123773.0,5.3,116823,1,1.0,0.0,0.0
1609,8000000.0,17092453.0,4.8,14608,1,1.0,0.0,0.0
1610,36000000.0,45060734.0,5.9,108752,1,1.0,1.0,0.0
1611,28000000.0,37053924.0,6.1,82904,1,0.0,0.0,0.0
1612,1000000.0,10047674.0,5.9,23933,1,1.0,0.0,1.0
1613,11000000.0,20047604.0,6.4,5110,1,1.0,0.0,0.0
1614,11000000.0,20043254.0,6.7,11602,1,1.0,1.0,0.0
1615,11000000.0,20042048.0,6.5,16814,1,1.0,1.0,0.0
1616,11000000.0,20036242.0,6.0,13959,1,1.0,0.0,0.0
1617,13000000.0,22030000.0,6.3,3679,1,1.0,1.0,0.0
1618,11000000.0,20021322.0,4.9,18104,1,1.0,0.0,0.0
1619,11000000.0,20006730.0,5.6,6876,1,1.0,1.0,0.0
1620,4500000.0,13417292.0,8.0,30920,1,0.0,0.0,1.0
1621,18000000.0,26906039.0,5.3,31683,1,1.0,1.0,0.0
1622,45000000.0,53854588.0,6.3,40167,1,1.0,1.0,0.0
1623,18000000.0,26830000.0,7.9,107635,1,1.0,0.0,0.0
1624,18000000.0,26822144.0,6.0,18514,1,1.0,1.0,0.0
1625,6000000.0,14821531.0,7.3,7346,1,1.0,0.0,1.0
1626,38000000.0,46813366.0,6.1,63711,1,1.0,1.0,0.0
1627,43000000.0,51804714.0,7.3,76033,1,1.0,0.0,1.0
1628,35000000.0,43799818.0,5.3,33904,1,1.0,1.0,0.0
1629,19000000.0,27758465.0,6.1,84106,1,1.0,1.0,0.0
1630,11000000.0,19740070.0,5.6,2990,1,1.0,1.0,0.0
1631,11000000.0,19734940.0,6.2,7333,1,1.0,0.0,0.0
1632,8000000.0,16734283.0,5.6,18684,1,1.0,1.0,0.0
1633,25000000.0,33691313.0,5.7,17792,1,1.0,1.0,0.0
1634,11000000.0,19674852.0,6.1,3328,1,1.0,1.0,0.0
1635,3000000.0,11642254.0,5.2,25417,1,1.0,0.0,0.0
1636,50000000.0,58640119.0,6.6,13558,1,1.0,0.0,0.0
1637,25000000.0,33631221.0,6.0,54184,1,1.0,0.0,0.0
1638,48000000.0,56618055.0,6.4,97958,1,1.0,0.0,0.0
1639,130000000.0,138608444.0,6.6,191361,1,1.0,0.0,0.0
1640,12500000.0,21078145.0,7.3,28509,1,1.0,0.0,0.0
1641,75000000.0,83504017.0,6.0,145642,1,1.0,0.0,0.0
1642,11000000.0,19501238.0,8.6,809856,1,0.0,0.0,0.0
1643,20000000.0,28476219.0,7.3,130526,1,1.0,0.0,0.0
1644,30000000.0,38432823.0,6.9,35903,1,1.0,0.0,0.0
1645,45000000.0,53412862.0,5.4,23323,1,1.0,1.0,0.0
1646,55000000.0,63408614.0,6.3,81505,1,1.0,0.0,0.0
1647,50000000.0,58406347.0,7.1,94816,1,1.0,0.0,0.0
1648,5000000.0,13350177.0,3.9,8267,1,1.0,0.0,1.0
1649,110000000.0,118311368.0,6.4,260999,1,1.0,0.0,0.0
1650,10000000.0,18300124.0,4.6,19364,1,1.0,0.0,0.0
1651,200000.0,8496112.0,5.1,16733,1,1.0,0.0,0.0
1652,10000000.0,18290000.0,5.5,3432,1,0.0,0.0,0.0
1653,11000000.0,19281235.0,4.1,2692,1,1.0,1.0,0.0
1654,6000000.0,14278900.0,6.0,11343,1,1.0,0.0,0.0
1655,10000000.0,18272447.0,5.9,3386,1,1.0,0.0,1.0
1656,32000000.0,40219708.0,6.4,24023,1,1.0,0.0,1.0
1657,40000000.0,48197805.0,6.1,66769,1,1.0,1.0,0.0
1658,900000.0,9093856.0,6.0,19051,1,1.0,1.0,0.0
1659,30000000.0,38176108.0,7.2,245114,1,1.0,1.0,0.0
1660,36000000.0,44175394.0,7.3,60935,1,1.0,0.0,1.0
1661,8000000.0,16170632.0,7.4,116387,1,1.0,1.0,0.0
1662,11000000.0,19131246.0,5.9,3143,1,1.0,0.0,0.0
1663,11000000.0,19119165.0,6.9,4956,1,1.0,1.0,0.0
1664,8000000.0,16115878.0,6.6,25779,1,1.0,0.0,0.0
1665,9000000.0,17105219.0,7.7,145593,1,1.0,1.0,0.0
1666,40000000.0,48102795.0,5.5,9397,1,1.0,1.0,0.0
1667,8000000.0,16093651.0,4.3,4987,1,1.0,0.0,0.0
1668,3000000.0,11090735.0,6.5,33349,1,0.0,0.0,0.0
1669,15000000.0,23089926.0,7.7,179492,1,0.0,0.0,1.0
1670,22000000.0,30080225.0,6.3,94731,1,0.0,1.0,0.0
1671,75000000.0,83077833.0,7.1,198312,1,1.0,0.0,1.0
1672,7000000.0,15070285.0,7.6,392614,1,1.0,0.0,0.0
1673,5000000.0,13060843.0,7.7,156764,1,1.0,0.0,1.0
1674,22000000.0,30059386.0,6.9,134914,1,1.0,1.0,0.0
1675,6500000.0,14545844.0,5.8,5062,1,1.0,1.0,0.0
1676,27500000.0,35537564.0,6.0,82566,1,1.0,1.0,0.0
1677,70000000.0,78031620.0,6.1,110358,1,1.0,0.0,1.0
1678,11000000.0,19030691.0,6.1,7166,1,1.0,0.0,0.0
1679,1000000.0,9015303.0,7.4,37720,1,1.0,0.0,0.0
1680,15000000.0,23004026.0,6.4,7923,1,1.0,0.0,0.0
1681,11000000.0,18994653.0,6.1,20430,1,1.0,0.0,0.0
1682,1200000.0,9180275.0,7.7,24437,1,1.0,0.0,1.0
1683,15000000.0,22954968.0,7.9,49738,1,1.0,0.0,1.0
1684,5000000.0,12947763.0,6.2,11497,1,1.0,0.0,0.0
1685,11000000.0,18947630.0,7.1,12706,1,0.0,0.0,0.0
1686,11000000.0,18912328.0,6.4,7827,1,1.0,0.0,0.0
1687,70000000.0,77911774.0,7.7,286396,1,1.0,0.0,0.0
1688,7000000.0,14891000.0,6.8,15857,1,1.0,1.0,0.0
1689,50000000.0,57890460.0,6.1,38006,1,1.0,1.0,0.0
1690,37000000.0,44875481.0,5.6,78503,1,1.0,0.0,0.0
1691,11000000.0,18875011.0,5.9,11145,1,1.0,0.0,1.0
1692,11000000.0,18811135.0,7.5,16316,1,1.0,0.0,1.0
1693,11000000.0,18782400.0,6.6,7535,1,1.0,0.0,0.0
1694,4100000.0,11881039.0,7.3,14032,1,1.0,0.0,1.0
1695,11000000.0,18753438.0,6.1,4920,1,1.0,0.0,0.0
1696,10000000.0,17737646.0,6.9,51465,1,0.0,0.0,1.0
1697,15500000.0,23216709.0,7.1,213458,1,0.0,0.0,1.0
1698,11000000.0,18709066.0,6.6,23077,1,1.0,0.0,1.0
1699,95000000.0,102705852.0,6.3,45601,1,1.0,0.0,0.0
1700,11000000.0,18699037.0,5.7,5928,1,1.0,1.0,0.0
1701,15000000.0,22660758.0,6.8,12101,1,1.0,0.0,0.0
1702,900000.0,8556940.0,4.7,18731,1,1.0,1.0,0.0
1703,10000000.0,17655201.0,6.6,5005,1,1.0,0.0,1.0
1704,60000000.0,67638368.0,6.5,68502,1,1.0,0.0,0.0
1705,11000000.0,18634643.0,6.7,2384,1,1.0,0.0,1.0
1706,7000000.0,14618727.0,6.9,12781,1,1.0,0.0,1.0
1707,10000000.0,17609452.0,5.5,74867,1,1.0,0.0,0.0
1708,6000000.0,13609396.0,5.7,12947,1,1.0,0.0,1.0
1709,18000000.0,25593755.0,7.2,240380,1,1.0,0.0,0.0
1710,11000000.0,18587135.0,6.3,3494,1,1.0,0.0,1.0
1711,45000000.0,52580895.0,5.6,31925,1,1.0,1.0,0.0
1712,32000000.0,39568996.0,6.6,147047,1,1.0,0.0,0.0
1713,21000000.0,28563179.0,6.9,76062,1,1.0,0.0,0.0
1714,11000000.0,18553948.0,7.1,22007,1,1.0,0.0,1.0
1715,5000000.0,12534961.0,5.5,22119,1,1.0,0.0,0.0
1716,100000000.0,107518682.0,6.7,90830,1,1.0,0.0,0.0
1717,25000000.0,32481825.0,7.8,69650,1,1.0,0.0,0.0
1718,11000000.0,18472850.0,6.7,24292,1,1.0,1.0,0.0
1719,14000000.0,21468807.0,4.1,13801,1,1.0,0.0,0.0
1720,25000000.0,32463917.0,5.6,22589,1,1.0,1.0,0.0
1721,20000000.0,27441122.0,7.2,15528,1,1.0,0.0,1.0
1722,60000000.0,67436818.0,8.2,472155,1,1.0,0.0,0.0
1723,35000000.0,42436517.0,5.4,11484,1,1.0,1.0,0.0
1724,90000000.0,97403112.0,4.1,39069,1,1.0,0.0,0.0
1725,11000000.0,18390117.0,6.8,16870,1,0.0,1.0,0.0
1726,50000000.0,57386607.0,7.6,238015,1,0.0,0.0,1.0
1727,25000000.0,32383850.0,5.4,42935,1,1.0,1.0,0.0
1728,8500000.0,15858754.0,6.3,14825,1,1.0,0.0,0.0
1729,11000000.0,18301610.0,4.6,3502,1,1.0,0.0,0.0
1730,63000000.0,70278893.0,6.0,70988,1,1.0,0.0,1.0
1731,4000000.0,11276846.0,5.8,3237,1,1.0,0.0,0.0
1732,19000000.0,26276465.0,3.4,32212,1,1.0,1.0,0.0
1733,2000000.0,9244565.0,6.7,65358,1,0.0,0.0,0.0
1734,25000000.0,32238923.0,4.6,24056,1,1.0,0.0,0.0
1735,9000000.0,16235293.0,4.6,21204,1,1.0,0.0,0.0
1736,15000000.0,22189039.0,5.6,18554,1,1.0,0.0,0.0
1737,11000000.0,18137661.0,5.5,9913,1,1.0,1.0,0.0
1738,33000000.0,40119709.0,6.7,216912,1,0.0,0.0,0.0
1739,11000000.0,18115724.0,6.9,21732,1,0.0,0.0,0.0
1740,25000000.0,32055248.0,6.0,20034,1,1.0,0.0,0.0
1741,20000000.0,27053498.0,6.2,13593,1,1.0,1.0,0.0
1742,133000000.0,140035367.0,5.9,103933,1,0.0,0.0,0.0
1743,40000000.0,47034272.0,6.8,27760,1,1.0,0.0,0.0
1744,8000000.0,15032800.0,5.1,23205,1,1.0,0.0,0.0
1745,50000000.0,57011521.0,6.7,181781,1,1.0,1.0,0.0
1746,11000000.0,18005198.0,4.5,20811,1,1.0,0.0,0.0
1747,25000000.0,32003620.0,6.5,83153,1,1.0,0.0,0.0
1748,7000000.0,14003141.0,6.2,4957,1,1.0,0.0,0.0
1749,5000000.0,11990401.0,8.5,172314,1,0.0,0.0,1.0
1750,6000000.0,12974636.0,5.1,3265,1,1.0,1.0,0.0
1751,175000.0,7137502.0,6.6,5275,1,1.0,1.0,0.0
1752,11000000.0,17953778.0,6.2,7747,1,1.0,1.0,0.0
1753,30000000.0,36948322.0,7.9,174094,1,1.0,0.0,0.0
1754,60000000.0,66934963.0,4.4,25135,1,1.0,0.0,0.0
1755,19000000.0,25918920.0,6.5,77925,1,1.0,1.0,0.0
1756,30000000.0,36918811.0,6.3,95569,1,1.0,1.0,0.0
1757,31000000.0,37903295.0,6.3,33465,1,1.0,0.0,0.0
1758,3000000.0,9868521.0,5.5,2798,1,1.0,0.0,0.0
1759,6500000.0,13367101.0,5.8,21102,1,1.0,1.0,0.0
1760,11000000.0,17854930.0,5.4,2122,1,1.0,1.0,0.0
1761,19000000.0,25816139.0,6.3,4594,1,1.0,0.0,1.0
1762,20000000.0,26792700.0,6.1,11007,1,1.0,0.0,0.0
1763,19000000.0,25753840.0,7.3,237882,1,1.0,0.0,0.0
1764,4000000.0,10732841.0,4.4,9492,1,1.0,0.0,0.0
1765,65000000.0,71726025.0,5.5,49382,1,0.0,0.0,0.0
1766,11000000.0,17689177.0,6.7,21202,1,1.0,1.0,0.0
1767,11000000.0,17685307.0,6.6,10059,1,1.0,1.0,0.0
1768,8500000.0,15171475.0,5.7,22246,1,1.0,0.0,0.0
1769,6000000.0,12643776.0,6.9,4995,1,1.0,0.0,1.0
1770,3000000.0,9630169.0,6.0,7704,1,0.0,0.0,0.0
1771,500000.0,7098492.0,8.4,171004,1,0.0,0.0,1.0
1772,12000000.0,18595716.0,5.3,33167,1,1.0,1.0,0.0
1773,3000000.0,9563393.0,5.3,4172,1,1.0,1.0,0.0
1774,11000000.0,17530973.0,5.9,8066,1,1.0,0.0,0.0
1775,4000000.0,10525717.0,6.7,72059,1,0.0,1.0,0.0
1776,11000000.0,17514553.0,5.9,3288,1,1.0,1.0,0.0
1777,11000000.0,17508936.0,7.3,23323,1,1.0,1.0,0.0
1778,11000000.0,17487531.0,6.5,6245,1,1.0,0.0,1.0
1779,700000.0,7179298.0,7.6,27873,1,0.0,1.0,0.0
1780,6000000.0,12423831.0,6.5,7555,1,0.0,0.0,0.0
1781,20000000.0,26415649.0,6.8,98949,1,1.0,0.0,0.0
1782,15000000.0,21397954.0,5.6,8775,1,1.0,1.0,0.0
1783,15000000.0,21383298.0,7.3,206529,1,1.0,0.0,0.0
1784,11000000.0,17382000.0,7.3,23152,1,1.0,0.0,1.0
1785,11000000.0,17378977.0,6.0,5869,1,1.0,1.0,0.0
1786,11000000.0,17359799.0,5.2,16014,1,1.0,1.0,0.0
1787,11000000.0,17355263.0,5.9,4669,1,1.0,1.0,0.0
1788,2700000.0,9054736.0,7.1,6006,1,1.0,0.0,1.0
1789,11000000.0,17334912.0,6.1,4904,1,1.0,1.0,0.0
1790,130000000.0,136314294.0,5.3,160760,1,1.0,0.0,0.0
1791,40000000.0,46294610.0,6.5,96536,1,1.0,1.0,0.0
1792,14000000.0,20240502.0,5.2,2462,1,1.0,1.0,0.0
1793,3500000.0,9737892.0,7.4,155344,1,1.0,0.0,1.0
1794,11000000.0,17225675.0,5.6,65633,1,1.0,1.0,0.0
1795,45000000.0,51201453.0,6.2,165577,1,0.0,0.0,0.0
1796,11000000.0,17193886.0,6.4,24204,1,1.0,0.0,0.0
1797,11000000.0,17180393.0,4.9,6800,1,1.0,0.0,0.0
1798,10000000.0,16153600.0,6.6,8998,1,1.0,0.0,1.0
1799,11000000.0,17114882.0,7.7,202507,1,0.0,0.0,0.0
1800,900000.0,6980986.0,4.2,6330,1,1.0,0.0,0.0
1801,11000000.0,17037887.0,5.3,4023,1,1.0,0.0,1.0
1802,10000000.0,16033556.0,6.2,39685,1,1.0,0.0,0.0
1803,15000000.0,21032267.0,5.8,6958,1,1.0,1.0,0.0
1804,1000000.0,7022940.0,6.6,14649,1,1.0,1.0,0.0
1805,8000000.0,14015786.0,6.5,39790,1,1.0,0.0,1.0
1806,11000000.0,17014653.0,4.1,6602,1,1.0,1.0,0.0
1807,40000000.0,46012734.0,5.9,58539,1,1.0,1.0,0.0
1808,20000000.0,26004851.0,7.0,208625,1,0.0,0.0,0.0
1809,11000000.0,17000000.0,5.3,11718,1,1.0,0.0,1.0
1810,15000000.0,20998709.0,6.2,6521,1,1.0,0.0,0.0
1811,29000000.0,34994648.0,6.0,53994,1,1.0,0.0,0.0
1812,18000000.0,23993605.0,5.8,54648,1,1.0,1.0,0.0
1813,17500000.0,23472900.0,8.1,287432,1,0.0,0.0,0.0
1814,25000000.0,30950002.0,6.7,5016,1,1.0,0.0,1.0
1815,3500000.0,9449219.0,6.0,14742,1,1.0,1.0,0.0
1816,1000000.0,6933459.0,7.7,11607,1,0.0,1.0,0.0
1817,20000000.0,25925170.0,6.2,51245,1,1.0,1.0,0.0
1818,25000000.0,30920167.0,5.7,7072,1,1.0,1.0,0.0
1819,1500000.0,7417210.0,7.0,63298,1,1.0,0.0,1.0
1820,32000000.0,37915414.0,4.4,21523,1,1.0,0.0,0.0
1821,9000000.0,14904910.0,6.5,4355,1,0.0,1.0,0.0
1822,1500000.0,7362100.0,7.4,64534,1,1.0,1.0,0.0
1823,40000000.0,45856732.0,7.1,50190,1,1.0,0.0,0.0
1824,3000000.0,8821782.0,6.7,10150,1,1.0,0.0,0.0
1825,15000000.0,20804166.0,5.1,53203,1,1.0,0.0,0.0
1826,110000000.0,115802596.0,5.2,195064,1,1.0,0.0,0.0
1827,6000000.0,11797927.0,6.2,5106,1,1.0,0.0,0.0
1828,4000000.0,9797098.0,5.6,2594,1,1.0,0.0,0.0
1829,8600000.0,14377198.0,6.5,66486,1,1.0,0.0,0.0
1830,7500000.0,13272113.0,6.0,4372,1,1.0,1.0,0.0
1831,12000000.0,17768900.0,5.6,15875,1,1.0,0.0,0.0
1832,11000000.0,16756372.0,7.8,87695,1,0.0,0.0,0.0
1833,3500000.0,9247881.0,3.2,4600,1,1.0,1.0,0.0
1834,7000000.0,12741891.0,4.6,11072,1,1.0,0.0,0.0
1835,17000000.0,22734486.0,5.6,12336,1,1.0,1.0,0.0
1836,12000000.0,17725500.0,5.5,7535,1,1.0,1.0,0.0
1837,50000000.0,55703475.0,6.1,171445,1,0.0,0.0,0.0
1838,20000000.0,25702053.0,5.8,43775,1,1.0,1.0,0.0
1839,13000000.0,18700837.0,7.3,61986,1,0.0,0.0,1.0
1840,15000000.0,20700082.0,6.2,82873,1,0.0,0.0,0.0
1841,11000000.0,16696219.0,6.2,6800,1,1.0,0.0,0.0
1842,35000000.0,40689393.0,5.4,112610,1,0.0,0.0,0.0
1843,11000000.0,16685867.0,6.3,73995,1,1.0,1.0,0.0
1844,12000000.0,17654912.0,7.7,98279,1,1.0,0.0,0.0
1845,45000000.0,50648679.0,6.3,163268,1,0.0,0.0,0.0
1846,11000000.0,16639799.0,6.9,7197,1,1.0,0.0,0.0
1847,17010000.0,22641969.0,5.7,5636,1,1.0,1.0,0.0
1848,7000000.0,12626043.0,6.2,6086,1,1.0,0.0,1.0
1849,30000000.0,35608245.0,6.1,53854,1,1.0,1.0,0.0
1850,11000000.0,16581714.0,6.9,13913,1,1.0,1.0,0.0
1851,5500000.0,11079373.0,7.3,3232,1,1.0,0.0,1.0
1852,15000000.0,20566327.0,6.3,34712,1,1.0,0.0,0.0
1853,11000000.0,16551365.0,6.7,10791,1,1.0,0.0,1.0
1854,40000000.0,45500797.0,6.0,18526,1,1.0,0.0,0.0
1855,6000000.0,11494838.0,7.1,65002,1,1.0,0.0,1.0
1856,50000000.0,55473600.0,6.4,232740,1,1.0,0.0,0.0
1857,5000000.0,10429707.0,5.4,11499,1,1.0,1.0,0.0
1858,2000000.0,7369373.0,5.7,4760,1,0.0,0.0,0.0
1859,11000000.0,16344520.0,5.3,5403,1,0.0,0.0,0.0
1860,11000000.0,16337355.0,5.0,3464,1,0.0,1.0,0.0
1861,35000000.0,40334024.0,6.2,46501,1,1.0,1.0,0.0
1862,20000000.0,25314289.0,6.1,7606,1,1.0,1.0,0.0
1863,30000000.0,35266619.0,5.9,116348,1,1.0,0.0,1.0
1864,9000000.0,14260193.0,7.4,60141,1,1.0,1.0,0.0
1865,11000000.0,16247964.0,5.9,19483,1,1.0,0.0,0.0
1866,500000.0,5739376.0,7.7,61216,1,1.0,1.0,0.0
1867,11000000.0,16186793.0,6.4,11684,1,1.0,1.0,0.0
1868,5000000.0,10164675.0,6.1,23504,1,1.0,0.0,0.0
1869,250000000.0,255119788.0,7.4,398248,1,0.0,0.0,0.0
1870,3000000.0,8114627.0,7.9,108642,1,1.0,0.0,1.0
1871,7500000.0,12614346.0,3.5,4779,1,1.0,0.0,0.0
1872,44000000.0,49100000.0,7.6,164349,1,1.0,0.0,0.0
1873,11000000.0,16096000.0,5.7,14958,1,1.0,0.0,0.0
1874,20000000.0,25077977.0,5.3,11686,1,1.0,0.0,0.0
1875,10000000.0,15073942.0,6.5,17147,1,1.0,0.0,0.0
1876,11000000.0,16071990.0,6.5,22221,1,0.0,1.0,0.0
1877,9500000.0,14560247.0,7.2,67735,1,1.0,1.0,0.0
1878,11000000.0,16031707.0,5.8,9719,1,1.0,1.0,0.0
1879,11000000.0,16025394.0,6.8,139627,1,1.0,1.0,0.0
1880,50000000.0,55001642.0,6.3,42791,1,1.0,0.0,1.0
1881,120000000.0,124987023.0,7.9,484563,1,1.0,0.0,0.0
1882,9000000.0,13958679.0,6.8,50860,1,0.0,0.0,0.0
1883,18000000.0,22927390.0,5.6,27117,1,1.0,0.0,1.0
1884,5250000.0,10155690.0,3.7,8668,1,1.0,0.0,0.0
1885,13000000.0,17883659.0,4.5,16789,1,1.0,0.0,0.0
1886,11000000.0,15855828.0,6.0,2638,1,1.0,0.0,1.0
1887,20000000.0,24850922.0,6.6,85898,1,1.0,0.0,0.0
1888,43000000.0,47806295.0,6.5,93919,1,1.0,0.0,0.0
1889,35000000.0,39799191.0,6.2,89042,1,1.0,1.0,0.0
1890,11000000.0,15740796.0,7.3,5069,1,1.0,0.0,1.0
1891,13000000.0,17738570.0,8.0,388687,1,1.0,0.0,1.0
1892,2000000.0,6719300.0,7.2,8588,1,0.0,1.0,0.0
1893,65000000.0,69691949.0,6.1,36249,1,1.0,1.0,0.0
1894,16400000.0,21082165.0,5.8,7275,1,1.0,0.0,0.0
1895,2000000.0,6671108.0,7.0,17234,1,1.0,1.0,0.0
1896,26000000.0,30664106.0,6.4,65367,1,1.0,1.0,0.0
1897,5000000.0,9628751.0,6.0,5642,1,1.0,0.0,0.0
1898,30000000.0,34604054.0,5.8,37000,1,1.0,0.0,0.0
1899,3500000.0,8094616.0,7.6,10361,1,1.0,0.0,0.0
1900,22000000.0,26570463.0,5.1,20295,1,0.0,1.0,0.0
1901,11000000.0,15539266.0,7.8,37856,1,0.0,0.0,1.0
1902,14000000.0,18535191.0,6.9,13601,1,0.0,1.0,0.0
1903,2000000.0,6531503.0,7.2,118860,1,1.0,0.0,1.0
1904,21150000.0,25635682.0,4.8,20914,1,0.0,0.0,0.0
1905,11000000.0,15448384.0,6.1,10462,1,1.0,0.0,1.0
1906,11000000.0,15445131.0,7.3,12165,1,1.0,0.0,0.0
1907,23000000.0,27441977.0,6.9,23987,1,0.0,0.0,0.0
1908,11000000.0,15429177.0,5.7,4061,1,0.0,0.0,0.0
1909,31000000.0,35419397.0,6.6,23863,1,1.0,1.0,0.0
1910,10000000.0,14356479.0,6.3,6805,1,1.0,0.0,0.0
1911,2500000.0,6851969.0,7.1,120060,1,1.0,1.0,0.0
1912,11000000.0,15351421.0,5.5,13585,1,1.0,1.0,0.0
1913,1100000.0,5450815.0,4.3,7597,1,1.0,1.0,0.0
1914,25000000.0,29342592.0,3.4,29454,1,0.0,1.0,0.0
1915,23000000.0,27338033.0,6.1,21089,1,1.0,1.0,0.0
1916,11000000.0,15331289.0,7.5,23886,1,1.0,0.0,1.0
1917,70000000.0,74329966.0,5.8,64358,1,1.0,0.0,0.0
1918,11000000.0,15318863.0,6.6,16071,1,0.0,0.0,0.0
1919,12000000.0,16311571.0,6.3,68417,1,1.0,1.0,0.0
1920,200000.0,4505922.0,7.3,67545,1,1.0,1.0,0.0
1921,21000000.0,25296447.0,6.8,254233,1,0.0,0.0,0.0
1922,3000000.0,7282851.0,6.5,10831,1,1.0,0.0,0.0
1923,11000000.0,15269668.0,6.0,19948,1,1.0,1.0,0.0
1924,3300000.0,7563397.0,8.7,582675,1,0.0,0.0,0.0
1925,11000000.0,15240435.0,5.1,10240,1,1.0,0.0,0.0
1926,11000000.0,15229325.0,6.9,91743,1,0.0,0.0,0.0
1927,1500000.0,5728953.0,5.9,10580,1,0.0,0.0,0.0
1928,80000000.0,84216833.0,5.0,36972,1,1.0,0.0,0.0
